USGS	13309220	1975-02-02	579	A
USGS	13309220	1975-02-03	547	A
USGS	13309220	1975-02-04	527	A
USGS	13309220	1975-02-05	515	A
USGS	13309220	1975-02-06	490	A
USGS	13309220	1975-02-07	521	A
USGS	13309220	1975-02-08	527	A
USGS	13309220	1975-02-09	521	A
USGS	13309220	1975-02-10	521	A
USGS	13309220	1975-02-11	509	A
USGS	13309220	1975-02-12	509	A
USGS	13309220	1975-02-13	521	A
USGS	13309220	1975-02-14	496	A
USGS	13309220	1975-02-15	484	A
USGS	13309220	1975-02-16	496	A
USGS	13309220	1975-02-17	472	A
USGS	13309220	1975-02-18	443	A
USGS	13309220	1975-02-19	509	A
USGS	13309220	1975-02-20	509	A
USGS	13309220	1975-02-21	437	A
USGS	13309220	1975-02-22	443	A
USGS	13309220	1975-02-23	496	A
USGS	13309220	1975-02-24	521	A
USGS	13309220	1975-02-25	502	A
USGS	13309220	1975-02-26	490	A
USGS	13309220	1975-02-27	502	A
USGS	13309220	1975-02-28	515	A
USGS	13309220	1975-03-01	515	A
USGS	13309220	1975-03-02	527	A
USGS	13309220	1975-03-03	534	A
USGS	13309220	1975-03-04	527	A
USGS	13309220	1975-03-05	521	A
USGS	13309220	1975-03-06	509	A
USGS	13309220	1975-03-07	521	A
USGS	13309220	1975-03-08	573	A
USGS	13309220	1975-03-09	573	A
USGS	13309220	1975-03-10	559	A
USGS	13309220	1975-03-11	540	A
USGS	13309220	1975-03-12	509	A
USGS	13309220	1975-03-13	534	A
USGS	13309220	1975-03-14	509	A
USGS	13309220	1975-03-15	509	A
USGS	13309220	1975-03-16	540	A
USGS	13309220	1975-03-17	515	A
USGS	13309220	1975-03-18	515	A
USGS	13309220	1975-03-19	566	A
USGS	13309220	1975-03-20	547	A
USGS	13309220	1975-03-21	502	A
USGS	13309220	1975-03-22	521	A
USGS	13309220	1975-03-23	515	A
USGS	13309220	1975-03-24	509	A
